Node	Context	Thread	Function	NumCalls	NumSubr	Inclusive PAPI_VEC_SP	Exclusive PAPI_VEC_SP	Inclusive PAPI_VEC_DP	Exclusive PAPI_VEC_DP	Inclusive PAPI_DP_OPS	Exclusive PAPI_DP_OPS	Inclusive TIME	Exclusive TIME	Inclusive PAPI_FP_OPS	Exclusive PAPI_FP_OPS	Group
0	0	15	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_cell_kernel.f90 <387, 447>]	800.0	800.0	0.0	0.0	59622.0	59622.0	1.298104988E9	1.298098574E9	3423021.0	1580740.0	1.559280568E9	1.559273369E9	OpenMP
0	0	15	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_cell_kernel.f90 <387, 447>]	800.0	0.0	0.0	0.0	0.0	0.0	6414.0	6414.0	1842281.0	1842281.0	7199.0	7199.0	OpenMP
0	0	15	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_cell_kernel.f90 <451, 465>]	800.0	800.0	0.0	0.0	78248.0	78248.0	3.16155871E8	3.16149364E8	1512745.0	1424059.0	3.19353081E8	3.193459E8	OpenMP
0	0	15	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_cell_kernel.f90 <451, 465>]	800.0	0.0	0.0	0.0	0.0	0.0	6507.0	6507.0	88686.0	88686.0	7181.0	7181.0	OpenMP
0	0	15	paralleldo (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <180, 190>]	1200.0	1200.0	0.0	0.0	157378.0	66044.0	1.22392396E8	80368.0	1063886.0	9258.0	1.22448742E8	18012.0	OpenMP
0	0	15	paralleldo (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <180, 190>]	1200.0	1200.0	0.0	0.0	91334.0	91334.0	1.22312028E8	1.22302419E8	1054628.0	999474.0	1.2243073E8	1.22419949E8	OpenMP
0	0	15	paralleldo (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <180, 190>]	1200.0	0.0	0.0	0.0	0.0	0.0	9609.0	9609.0	55154.0	55154.0	10781.0	10781.0	OpenMP
0	0	15	paralleldo (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <456, 469>]	800.0	800.0	0.0	0.0	98518.0	42592.0	3.01710101E8	53833.0	907338.0	6194.0	3.01467121E8	12462.0	OpenMP
0	0	15	paralleldo (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <456, 469>]	800.0	800.0	0.0	0.0	55926.0	55926.0	3.01656268E8	3.01649892E8	901144.0	892135.0	3.01454659E8	3.01447462E8	OpenMP
0	0	15	paralleldo (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <456, 469>]	800.0	0.0	0.0	0.0	0.0	0.0	6376.0	6376.0	9009.0	9009.0	7197.0	7197.0	OpenMP
0	0	15	paralleldo (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <475, 491>]	800.0	800.0	0.0	0.0	101116.0	35908.0	6.08628507E8	49348.0	886885.0	6081.0	6.07324999E8	12636.0	OpenMP
0	0	15	paralleldo (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <475, 491>]	800.0	800.0	0.0	0.0	65208.0	65208.0	6.08579159E8	6.08572751E8	880804.0	870312.0	6.07312363E8	6.07305164E8	OpenMP
0	0	15	paralleldo (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <475, 491>]	800.0	0.0	0.0	0.0	0.0	0.0	6408.0	6408.0	10492.0	10492.0	7199.0	7199.0	OpenMP
0	0	15	paralleldo (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <496, 506>]	800.0	800.0	0.0	0.0	94640.0	36886.0	7.5873784E7	50332.0	377941.0	6098.0	7.5736055E7	12084.0	OpenMP
0	0	15	paralleldo (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <496, 506>]	800.0	800.0	0.0	0.0	57754.0	57754.0	7.5823452E7	7.5817041E7	371843.0	285365.0	7.5723971E7	7.5716776E7	OpenMP
0	0	15	paralleldo (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <496, 506>]	800.0	0.0	0.0	0.0	0.0	0.0	6411.0	6411.0	86478.0	86478.0	7195.0	7195.0	OpenMP
0	0	15	paralleldo (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <513, 549>]	2400.0	2400.0	0.0	0.0	319072.0	159954.0	2.299453249E9	145989.0	7701296.0	18267.0	2.847047785E9	36905.0	OpenMP
0	0	15	paralleldo (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <513, 549>]	2400.0	2400.0	0.0	0.0	159118.0	159118.0	2.29930726E9	2.299288038E9	7683029.0	4070750.0	2.84701088E9	2.846989255E9	OpenMP
0	0	15	paralleldo (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <513, 549>]	2400.0	0.0	0.0	0.0	0.0	0.0	19222.0	19222.0	3612279.0	3612279.0	21625.0	21625.0	OpenMP
0	0	15	paralleldo (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <554, 563>]	2400.0	2400.0	0.0	0.0	260926.0	100316.0	4.92348426E8	135635.0	1601309.0	18265.0	4.89296788E8	35855.0	OpenMP
0	0	15	paralleldo (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <554, 563>]	2400.0	2400.0	0.0	0.0	160610.0	160610.0	4.92212791E8	4.92193583E8	1583044.0	611318.0	4.89260933E8	4.89239342E8	OpenMP
0	0	15	paralleldo (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <554, 563>]	2400.0	0.0	0.0	0.0	0.0	0.0	19208.0	19208.0	971726.0	971726.0	21591.0	21591.0	OpenMP
0	0	15	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/reset_field_kernel.f90 <49, 99>]	800.0	4800.0	0.0	0.0	569664.0	206454.0	675156.0	202536.0	1468445.0	21583.0	155656.0	47899.0	OpenMP
0	0	15	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/reset_field_kernel.f90 <50, 58>]	800.0	800.0	0.0	0.0	59816.0	59816.0	95050.0	88647.0	266658.0	236946.0	20358.0	13281.0	OpenMP
0	0	15	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/reset_field_kernel.f90 <50, 58>]	800.0	0.0	0.0	0.0	0.0	0.0	6403.0	6403.0	29712.0	29712.0	7077.0	7077.0	OpenMP
0	0	15	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/reset_field_kernel.f90 <60, 68>]	800.0	800.0	0.0	0.0	72342.0	72342.0	92855.0	86455.0	264842.0	225356.0	20742.0	13546.0	OpenMP
0	0	15	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/reset_field_kernel.f90 <60, 68>]	800.0	0.0	0.0	0.0	0.0	0.0	6400.0	6400.0	39486.0	39486.0	7196.0	7196.0	OpenMP
0	0	15	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/reset_field_kernel.f90 <70, 78>]	800.0	800.0	0.0	0.0	74798.0	74798.0	79389.0	72987.0	297809.0	126298.0	20773.0	13571.0	OpenMP
0	0	15	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/reset_field_kernel.f90 <70, 78>]	800.0	0.0	0.0	0.0	0.0	0.0	6402.0	6402.0	171511.0	171511.0	7202.0	7202.0	OpenMP
0	0	15	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/reset_field_kernel.f90 <80, 88>]	800.0	800.0	0.0	0.0	76846.0	76846.0	97206.0	90713.0	306021.0	128500.0	20476.0	13277.0	OpenMP
0	0	15	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/reset_field_kernel.f90 <80, 88>]	800.0	0.0	0.0	0.0	0.0	0.0	6493.0	6493.0	177521.0	177521.0	7199.0	7199.0	OpenMP
0	0	15	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/reset_field_kernel.f90 <90, 98>]	800.0	800.0	0.0	0.0	79408.0	79408.0	103662.0	97234.0	297653.0	122582.0	20605.0	13403.0	OpenMP
0	0	15	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/reset_field_kernel.f90 <90, 98>]	800.0	0.0	0.0	0.0	0.0	0.0	6428.0	6428.0	175071.0	175071.0	7202.0	7202.0	OpenMP
0	0	15	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/reset_field_kernel.f90 <49, 99>]	800.0	0.0	0.0	0.0	0.0	0.0	4458.0	4458.0	13879.0	13879.0	4803.0	4803.0	OpenMP
0	0	15	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_cell_kernel.f90 <354, 365>]	400.0	400.0	0.0	0.0	29246.0	29246.0	1.67592337E8	1.67589142E8	501127.0	482749.0	1.73563017E8	1.73559428E8	OpenMP
0	0	15	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_cell_kernel.f90 <354, 365>]	400.0	0.0	0.0	0.0	0.0	0.0	3195.0	3195.0	18378.0	18378.0	3589.0	3589.0	OpenMP
0	0	15	paralleldo (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <127, 138>]	1200.0	1200.0	0.0	0.0	142732.0	71342.0	3.66169212E8	73740.0	1527381.0	9226.0	3.78533537E8	18196.0	OpenMP
0	0	15	paralleldo (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <127, 138>]	1200.0	1200.0	0.0	0.0	71390.0	71390.0	3.66095472E8	3.66085873E8	1518155.0	1505185.0	3.78515341E8	3.78504552E8	OpenMP
0	0	15	paralleldo (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <127, 138>]	1200.0	0.0	0.0	0.0	0.0	0.0	9599.0	9599.0	12970.0	12970.0	10789.0	10789.0	OpenMP
0	0	15	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_cell_kernel.f90 <244, 254>]	400.0	400.0	0.0	0.0	27318.0	27318.0	1.22312818E8	1.22309621E8	424076.0	409001.0	1.24390621E8	1.2438704E8	OpenMP
0	0	15	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_cell_kernel.f90 <244, 254>]	400.0	0.0	0.0	0.0	0.0	0.0	3197.0	3197.0	15075.0	15075.0	3581.0	3581.0	OpenMP
0	0	15	paralleldo (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <154, 164>]	1200.0	1200.0	0.0	0.0	143066.0	74732.0	2.41776647E8	70162.0	1110744.0	8969.0	2.58370058E8	18261.0	OpenMP
0	0	15	paralleldo (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <154, 164>]	1200.0	1200.0	0.0	0.0	68334.0	68334.0	2.41706485E8	2.41696882E8	1101775.0	1051049.0	2.58351797E8	2.58341017E8	OpenMP
0	0	15	paralleldo (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <154, 164>]	1200.0	0.0	0.0	0.0	0.0	0.0	9603.0	9603.0	50726.0	50726.0	10780.0	10780.0	OpenMP
0	0	15	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_cell_kernel.f90 <115, 124>]	400.0	400.0	0.0	0.0	27154.0	27154.0	4.0256461E7	4.0253271E7	318312.0	295124.0	4.0549691E7	4.0546091E7	OpenMP
0	0	15	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_cell_kernel.f90 <115, 124>]	400.0	0.0	0.0	0.0	0.0	0.0	3190.0	3190.0	23188.0	23188.0	3600.0	3600.0	OpenMP
0	0	15	paralleldo (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <167, 177>]	1200.0	1200.0	0.0	0.0	134534.0	68018.0	1.21068944E8	84603.0	989958.0	9041.0	1.23956386E8	19212.0	OpenMP
0	0	15	paralleldo (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <167, 177>]	1200.0	1200.0	0.0	0.0	66516.0	66516.0	1.20984341E8	1.20974721E8	980917.0	936014.0	1.23937174E8	1.23926378E8	OpenMP
0	0	15	paralleldo (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/advec_mom_kernel.f90 <167, 177>]	1200.0	0.0	0.0	0.0	0.0	0.0	9620.0	9620.0	44903.0	44903.0	10796.0	10796.0	OpenMP

0	0	16	.TAU application	1.0	45771.0	0.0	0.0	1.0318854E7	946530.0	3.4484977783E10	1498640.0	1.21965171E8	1.7223811E7	1.5561144642E10	377851.0	TAU_USER
0	0	16	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/clover_leaf.f90 <49, 68>]	1.0	1.0	0.0	0.0	26.0	26.0	42.0	36.0	114.0	8.0	29.0	21.0	OpenMP
0	0	16	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/clover_leaf.f90 <49, 68>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	106.0	106.0	8.0	8.0	OpenMP
0	0	16	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise.f90 <48, 61>]	1.0	1.0	0.0	0.0	8.0	8.0	45.0	39.0	23.0	5.0	24.0	16.0	OpenMP
0	0	16	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise.f90 <48, 61>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	18.0	18.0	8.0	8.0	OpenMP
0	0	16	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/build_field.f90 <154, 200>]	1.0	1.0	0.0	0.0	10.0	10.0	53.0	45.0	341704.0	341678.0	31.0	25.0	OpenMP
0	0	16	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/build_field.f90 <154, 200>]	1.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	26.0	26.0	6.0	6.0	OpenMP
0	0	16	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <68, 180>]	1.0	17.0	0.0	0.0	572.0	328.0	251881.0	386.0	4072.0	1570.0	521.0	140.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <69, 73>]	1.0	1.0	0.0	0.0	10.0	10.0	57.0	51.0	82.0	57.0	24.0	18.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <69, 73>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	25.0	25.0	6.0	6.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <75, 79>]	1.0	1.0	0.0	0.0	12.0	12.0	31.0	24.0	23.0	7.0	22.0	16.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <75, 79>]	1.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	16.0	16.0	6.0	6.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <81, 85>]	1.0	1.0	0.0	0.0	12.0	12.0	63.0	57.0	99.0	72.0	24.0	17.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <81, 85>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	27.0	27.0	7.0	7.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <87, 91>]	1.0	1.0	0.0	0.0	28.0	28.0	34.0	27.0	36.0	7.0	23.0	16.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <87, 91>]	1.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	29.0	29.0	7.0	7.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <93, 97>]	1.0	1.0	0.0	0.0	10.0	10.0	38.0	33.0	90.0	69.0	24.0	18.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <93, 97>]	1.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	21.0	21.0	6.0	6.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <99, 103>]	1.0	1.0	0.0	0.0	8.0	8.0	38.0	32.0	101.0	81.0	22.0	16.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <99, 103>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	20.0	20.0	6.0	6.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <105, 109>]	1.0	1.0	0.0	0.0	16.0	16.0	48.0	42.0	27.0	6.0	24.0	17.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <105, 109>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	21.0	21.0	7.0	7.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <111, 115>]	1.0	1.0	0.0	0.0	10.0	10.0	31.0	24.0	25.0	10.0	25.0	19.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <111, 115>]	1.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	15.0	15.0	6.0	6.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <117, 121>]	1.0	1.0	0.0	0.0	34.0	34.0	46.0	40.0	18.0	6.0	22.0	16.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <117, 121>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	12.0	12.0	6.0	6.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <123, 127>]	1.0	1.0	0.0	0.0	10.0	10.0	31.0	25.0	28.0	6.0	25.0	19.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <123, 127>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	22.0	22.0	6.0	6.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <129, 133>]	1.0	1.0	0.0	0.0	32.0	32.0	50.0	43.0	94.0	67.0	23.0	17.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <129, 133>]	1.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	27.0	27.0	6.0	6.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <135, 139>]	1.0	1.0	0.0	0.0	14.0	14.0	53.0	47.0	13.0	6.0	22.0	16.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <135, 139>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	7.0	7.0	6.0	6.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <141, 149>]	1.0	1.0	0.0	0.0	10.0	10.0	100565.0	100557.0	408.0	388.0	25.0	18.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <141, 149>]	1.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	20.0	20.0	7.0	7.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <151, 159>]	1.0	1.0	0.0	0.0	12.0	12.0	50172.0	50164.0	459.0	358.0	24.0	17.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <151, 159>]	1.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	101.0	101.0	7.0	7.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <161, 169>]	1.0	1.0	0.0	0.0	16.0	16.0	50069.0	50061.0	470.0	365.0	23.0	17.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <161, 169>]	1.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	105.0	105.0	6.0	6.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <171, 179>]	1.0	1.0	0.0	0.0	10.0	10.0	50163.0	50155.0	512.0	411.0	23.0	17.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <171, 179>]	1.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	101.0	101.0	6.0	6.0	OpenMP
0	0	16	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/initialise_chunk_kernel.f90 <68, 180>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	17.0	17.0	6.0	6.0	OpenMP
0	0	16	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <96, 209>]	1.0	7.0	0.0	0.0	232.0	142.0	441.0	184.0	3958.0	569.0	254.0	64.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <97, 105>]	1.0	1.0	0.0	0.0	16.0	16.0	44.0	36.0	484.0	352.0	24.0	17.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <97, 105>]	1.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	132.0	132.0	7.0	7.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <106, 114>]	1.0	1.0	0.0	0.0	10.0	10.0	35.0	27.0	459.0	360.0	28.0	22.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <106, 114>]	1.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	99.0	99.0	6.0	6.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <115, 123>]	1.0	1.0	0.0	0.0	10.0	10.0	47.0	39.0	460.0	360.0	23.0	16.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <115, 123>]	1.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	100.0	100.0	7.0	7.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <124, 132>]	1.0	1.0	0.0	0.0	8.0	8.0	39.0	33.0	388.0	355.0	39.0	30.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <124, 132>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	33.0	33.0	9.0	9.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <133, 141>]	1.0	1.0	0.0	0.0	32.0	32.0	48.0	40.0	387.0	363.0	22.0	16.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <133, 141>]	1.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	24.0	24.0	6.0	6.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <150, 205>]	1.0	1.0	0.0	0.0	14.0	14.0	38.0	30.0	1192.0	504.0	48.0	39.0	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <150, 205>]	1.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	688.0	688.0	9.0	9.0	OpenMP
0	0	16	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/generate_chunk_kernel.f90 <96, 209>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	19.0	19.0	6.0	6.0	OpenMP
0	0	16	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/ideal_gas_kernel.f90 <45, 60>]	1683.0	3366.0	0.0	0.0	76520.0	54542.0	6.66063463E8	86772.0	3033553.0	18491.0	7.69889498E8	39378.0	OpenMP
0	0	16	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/ideal_gas_kernel.f90 <46, 59>]	1683.0	1683.0	0.0	0.0	21978.0	21978.0	6.65967446E8	6.65953988E8	2985130.0	2619060.0	7.69838244E8	7.69823713E8	OpenMP
0	0	16	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/ideal_gas_kernel.f90 <46, 59>]	1683.0	0.0	0.0	0.0	0.0	0.0	13458.0	13458.0	366070.0	366070.0	14531.0	14531.0	OpenMP
0	0	16	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/ideal_gas_kernel.f90 <45, 60>]	1683.0	0.0	0.0	0.0	0.0	0.0	9245.0	9245.0	29932.0	29932.0	11876.0	11876.0	OpenMP
0	0	16	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <108, 1424>]	6401.0	203273.0	0.0	0.0	7341540.0	3870128.0	1.2308365E7	4647468.0	9587008.0	775617.0	6560191.0	1727061.0	OpenMP
